candidate_id,unit_k0_1,encoded_k0_1,physical_k0_1,unit_k0_2,encoded_k0_2,physical_k0_2,unit_k0_3,encoded_k0_3,physical_k0_3,unit_G_OH,encoded_G_OH,physical_G_OH,unit_G_O,encoded_G_O,physical_G_O
34,0.2996808607131243,-0.6025531142950058,0.24971629669878267,0.12098514381796122,-2.0321188494563103,0.009287121997043173,0.47490175999701023,0.7992140799760818,6.2981656646766195,0.711325716227293,1.511325716227293,1.511325716227293,0.47046119812875986,2.764553437754512,2.764553437754512
35,0.5513924229890108,1.4111393839120865,25.77148142764063,0.8157943431288004,3.526354745030403,3360.119670407864,0.6594768017530441,2.275814414024353,188.7184730828546,0.16345719620585442,0.9634571962058545,0.9634571962058545,0.6478088414296508,2.9773706097155808,2.9773706097155808
36,0.7457604613155127,2.9660836905241013,924.876384657152,0.20369958691298962,-1.370403304696083,0.04261835624345148,0.9587371861562133,4.669897489249706,46762.47502416916,0.10957162454724312,0.9095716245472432,0.9095716245472432,0.5022301413118839,2.802676169574261,2.802676169574261
37,0.49789089523255825,0.983127161860466,9.6189388064923,0.9767248602584004,4.8137988820672035,65132.670057704716,0.1413515480235219,-1.8691876158118248,0.01351488592139816,0.5148586817085743,1.3148586817085743,1.3148586817085743,0.36408700980246067,2.636904411762953,2.636904411762953
38,0.08706135582178831,-2.3035091534256935,0.004971538953300866,0.4179295226931572,0.34343618154525757,2.205140072933113,0.5024199914187193,1.0193599313497543,10.455864135613039,0.39035061094909906,1.190350610949099,1.190350610949099,0.056694092229008675,2.2680329106748105,2.2680329106748105
39,0.8431134475395083,3.7449075803160667,5557.859711034921,0.6438356591388583,2.1506852731108665,141.4768146489764,0.31980568543076515,-0.4415545165538788,0.36178077390160823,0.9850941309705377,1.7850941309705377,1.7850941309705377,0.8247895799577236,3.1897474959492684,3.1897474959492684
40,0.7922976454719901,3.338381163775921,2179.6219045094344,0.04842106904834509,-2.6126314476132393,0.002439880479320789,0.5723019149154425,1.5784153193235397,37.88046655226973,0.5845220191404223,1.3845220191404224,1.3845220191404224,0.20001991651952267,2.4400238998234274,2.4400238998234274
41,0.04412722494453192,-2.6469822004437447,0.0022543316040238514,0.758946817368269,3.0715745389461517,1179.1648886191983,0.2646819017827511,-0.8825447857379913,0.1310554887081576,0.04055939149111509,0.8405593914911151,0.8405593914911151,0.9319215193390846,3.3183058232069014,3.3183058232069014
42,0.38463662751019,0.07709302008152008,1.1942438681697667,0.3232055092230439,-0.41435592621564865,0.38516256814457756,0.9041016539558768,4.232813231647015,17092.80081065589,0.9150673430413008,1.7150673430413008,1.7150673430413008,0.7388481944799423,3.086617833375931,3.086617833375931
43,0.6402647811919451,2.1221182495355606,132.47021754970248,0.6116121206432581,1.8928969651460648,78.14423881083253,0.2117217229679227,-1.3062262162566185,0.04940532764045734,0.45899963192641735,1.2589996319264174,1.2589996319264174,0.3770111929625273,2.6524134315550327,2.6524134315550327
44,0.5631447490304708,1.5051579922437668,32.00059049317988,0.47022811882197857,0.7618249505758286,5.778630833848718,0.4201632160693407,0.36130572855472565,2.297765627803138,0.25128612481057644,1.0512861248105765,1.0512861248105765,0.27256998140364885,2.5270839776843785,2.5270839776843785
45,0.31917848251760006,-0.4465721398591995,0.3576249912115867,0.7121559800580144,2.697247840464115,498.0212115358468,0.7297287359833717,2.837829887866974,688.3826056721637,0.8733737524598837,1.6733737524598837,1.6733737524598837,0.5952422944828868,2.914290753379464,2.914290753379464
46,0.22085275780409575,-1.233177937567234,0.058455053513934395,0.1512463465332985,-1.790029227733612,0.01621700954276414,0.11911805998533964,-2.047055520117283,0.008973140747211885,0.248881327919662,1.048881327919662,1.048881327919662,0.7962419940158725,3.155490392819047,3.155490392819047
47,0.9729939205572009,4.783951364457607,60806.69015887518,0.9085550708696246,4.268440566956997,18554.12879476386,0.8095524767413735,3.4764198139309883,2995.1585295366954,0.6268240390345454,1.4268240390345455,1.4268240390345455,0.08765280712395906,2.305183368548751,2.305183368548751
48,0.9677568767219782,4.7420550137758255,55214.73775127429,0.16836770623922348,-1.6530583500862122,0.022230111956079122,0.30101760663092136,-0.5918591469526291,0.25594158377374954,0.4144607773050666,1.2144607773050666,1.2144607773050666,0.6641862401738763,2.9970234882086517,2.9970234882086517
49,0.21144136227667332,-1.3084691017866135,0.04915083476930264,0.8953419579192996,4.162735663354397,14545.734738653897,0.6105831116437912,1.8846648931503296,76.67696123792636,0.9603765299543738,1.7603765299543739,1.7603765299543739,0.46751344110816717,2.761016129329801,2.761016129329801
50,0.37154229637235403,-0.027661629021167755,0.9382927723536623,0.46000572852790356,0.6800458282232285,4.786806016544051,0.22262817900627851,-1.2189745679497719,0.060398399731738016,0.08583066798746586,0.8858306679874659,0.8858306679874659,0.14101759251207113,2.3692211110144856,2.3692211110144856
51,0.619179374538362,1.9534349963068962,89.83281238669008,0.7340991171076894,2.872792936861515,746.0929510285551,0.9130626106634736,4.304500885307789,20160.48080367164,0.5399452541023493,1.3399452541023493,1.3399452541023493,0.9755756491795182,3.3706907790154217,3.3706907790154217
52,0.6767682759091258,2.4141462072730064,259.5052851784745,0.3715768689289689,-0.02738504856824875,0.9388905144477507,0.7031677197664976,2.625341758131981,422.0284784718479,0.7497165370732546,1.5497165370732546,1.5497165370732546,0.8632159326225519,3.2358591191470625,3.2358591191470625
53,0.42528157215565443,0.40225257724523544,2.524948806790346,0.5671490076929331,1.5371920615434647,34.450224908217145,0.39554769173264503,0.16438153386116028,1.4600964124026587,0.12567578442394733,0.9256757844239474,0.9256757844239474,0.005330193787813187,2.206396232545376,2.206396232545376
54,0.02299696020781994,-2.8160243183374405,0.0015274805245083431,0.006948678754270077,-2.9444105699658394,0.0011365523127240076,0.757623246870935,3.0609859749674797,1150.7632257914527,0.7502371137961745,1.5502371137961746,1.5502371137961746,0.32388488575816154,2.588661862909794,2.588661862909794
55,0.7675294708460569,3.1402357667684555,1381.133841458034,0.812139954417944,3.4971196353435516,3141.3739307287556,0.06524333078414202,-2.478053353726864,0.0033261868808040734,0.3742475276812911,1.1742475276812911,1.1742475276812911,0.5597681570798159,2.871721788495779,2.871721788495779
56,0.8495866898447275,3.79669351875782,6261.718198009093,0.40379882603883743,0.23039060831069946,1.6997717549634543,0.8278713664039969,3.6229709312319756,4197.308890722523,0.21195523161441088,1.011955231614411,1.011955231614411,0.43501465767621994,2.7220175892114638,2.7220175892114638
57,0.09718967415392399,-2.222482606768608,0.005991249327221537,0.6618704898282886,2.2949639186263084,197.22588731864857,0.010485713370144367,-2.916114293038845,0.0012130695656064774,0.662164163775742,1.462164163775742,1.462164163775742,0.6991571839898825,3.038988620787859,3.038988620787859
58,0.4447791641578078,0.5582333132624626,3.6160407272405792,0.22472514025866985,-1.2021988779306412,0.06277708157825806,0.6488984134048223,2.191187307238579,155.30566846813704,0.2876027151942253,1.0876027151942254,1.0876027151942254,0.8800769131630659,3.2560922957956793,3.2560922957956793
59,0.6885206317529082,2.508165054023266,322.229319413745,0.9674159409478307,4.739327527582645,54869.060950515595,0.4662841223180294,0.7302729785442352,5.373694572117927,0.8374243602156639,1.637424360215664,1.637424360215664,0.2379504144191742,2.4855404973030093,2.4855404973030093
60,0.5136837242171168,1.1094697937369347,12.86677758274151,0.07560444716364145,-2.3951644226908684,0.004025645956272492,0.16752346884459257,-1.6598122492432594,0.02188707624226598,0.8894924521446228,1.6894924521446228,1.6894924521446228,0.10032241325825453,2.3203868959099054,2.3203868959099054
61,0.2582879988476634,-0.9336960092186928,0.11649411617178805,0.8650791738182306,3.920633390545845,8329.777300465907,0.9829483488574624,4.863586790859699,73044.37726113583,0.4861585199832916,1.2861585199832917,1.2861585199832917,0.7657520296052098,3.118902435526252,3.118902435526252
62,0.16850720159709454,-1.6519423872232437,0.022287307893446205,0.3027664562687278,-0.5778683498501778,0.2643209887096913,0.3713915962725878,-0.02886722981929779,0.935691685072065,0.6107045011594892,1.4107045011594892,1.4107045011594892,0.5927598671987653,2.9113118406385183,2.9113118406385183
63,0.9169411044567823,4.335528835654259,21653.536465416077,0.5143603198230267,1.1148825585842133,13.028144252300482,0.5559666529297829,1.447733223438263,28.037108573293047,0.014007856138050556,0.8140078561380506,0.8140078561380506,0.2894586129114032,2.5473503354936837,2.5473503354936837
64,0.9074460975825787,4.259568780660629,18178.949393623418,0.407051763497293,0.25641410797834396,1.8047377721873037,0.33656337577849627,-0.3074929937720299,0.49261429035402704,0.6651648432016373,1.4651648432016373,1.4651648432016373,0.16289314534515142,2.395471774414182,2.395471774414182
65,0.16335370764136314,-1.6931703388690948,0.02026887578275978,0.6488580293953419,2.190864235162735,155.19017939601625,0.52895104046911,1.23160832375288,17.04544421708275,0.20912335813045502,1.009123358130455,1.009123358130455,0.953456194140017,3.34414743296802,3.34414743296802
66,0.25363041553646326,-0.9709566757082939,0.10691615311780456,0.21454246435314417,-1.2836602851748466,0.052040290812080336,0.14001942053437233,-1.8798446357250214,0.013187284153785553,0.8346381234005094,1.6346381234005094,1.6346381234005094,0.6548306876793504,2.9857968252152203,2.9857968252152203
67,0.5056459316983819,1.0451674535870552,11.096025690593757,0.9717295933514833,4.773836746811867,59406.88035862871,0.9476319383829832,4.581055507063866,38111.45304293009,0.29071030486375093,1.090710304863751,1.090710304863751,0.476624614559114,2.771949537470937,2.771949537470937
68,0.6980003463104367,2.584002770483494,383.7096932737385,0.11012311838567257,-2.1190150529146194,0.00760299924019154,0.6841538930311799,2.4732311442494392,297.3248060442787,0.4990127058699727,1.2990127058699728,1.2990127058699728,0.37208517268300056,2.646502207219601,2.646502207219601
69,0.4499479429796338,0.5995835438370705,3.9772559831430256,0.8207704620435834,3.566163696348667,3682.677567258166,0.4937269715592265,0.9498157724738121,8.908729500587878,0.876929190941155,1.676929190941155,1.676929190941155,0.5113230142742395,2.8135876171290874,2.8135876171290874
70,0.10186254233121872,-2.1850996613502502,0.006529806902673378,0.26138003170490265,-0.9089597463607788,0.12332191318432806,0.8548260778188705,3.8386086225509644,6896.180538131121,0.0014294162392616272,0.8014294162392617,0.8014294162392617,0.8176479209214449,3.181177505105734,3.181177505105734
71,0.8576091900467873,3.860873520374298,7258.945243133848,0.5499082384631038,1.3992659077048302,25.076441512108968,0.04525282420217991,-2.6379774063825607,0.0023015615501031056,0.62348223477602,1.42348223477602,1.42348223477602,0.050654780119657516,2.260785736143589,2.260785736143589
72,0.7756048701703548,3.2048389613628387,1602.6510092245617,0.14236367400735617,-1.8610906079411507,0.013769221682180343,0.7843185439705849,3.274548351764679,1881.6911908627187,0.9611905235797167,1.7611905235797167,1.7611905235797167,0.9253902193158865,3.3104682631790636,3.3104682631790636
73,0.02761681005358696,-2.7790655195713043,0.0016631617195671097,0.91551149263978,4.32409194111824,21090.745985088615,0.09975099749863148,-2.201992020010948,0.006280698992428702,0.4133558589965105,1.2133558589965106,1.2133558589965106,0.1923936828970909,2.4308724194765094,2.4308724194765094
74,0.4303820738568902,0.4430565908551216,2.7736815063932467,0.4791445741429925,0.83315659314394,6.810148673058613,0.7391403773799539,2.913123019039631,818.696660788269,0.5388557529076934,1.3388557529076934,1.3388557529076934,0.3865962624549866,2.663915514945984,2.663915514945984
75,0.686316148377955,2.4905291870236397,309.4063246858585,0.7051732558757067,2.6413860470056534,437.9111941239958,0.4237077487632632,0.3896619901061058,2.452799167493576,0.08672087546437979,0.8867208754643798,0.8867208754643798,0.7473307233303785,3.096796867996454,3.096796867996454
76,0.6110887425020337,1.8887099400162697,77.39447169156016,0.31427753530442715,-0.4857797175645828,0.32675352576089817,0.19440701231360435,-1.4447439014911652,0.03591336492380139,0.1402569254860282,0.9402569254860282,0.9402569254860282,0.601897937245667,2.9222775246948003,2.9222775246948003
77,0.3669376717880368,-0.06449862569570541,0.8619883064225645,0.618583326227963,1.9486666098237038,88.85187763310353,0.8770290520042181,4.016232416033745,10380.838057305178,0.7349665900692344,1.5349665900692344,1.5349665900692344,0.2800761638209224,2.536091396585107,2.536091396585107
78,0.20635608583688736,-1.3491513133049011,0.04475573427669452,0.05732274055480957,-2.5414180755615234,0.002874629806863431,0.26644874084740877,-0.8684100732207298,0.1353910407836478,0.3594517055898905,1.1594517055898905,1.1594517055898905,0.07819158863276243,2.2938299063593153,2.2938299063593153
79,0.9581937715411186,4.665550172328949,46296.714545698705,0.7520093945786357,3.0160751566290855,1037.7079803510674,0.5838268836960196,1.6706150695681572,46.839804049454216,0.7647115830332041,1.5647115830332041,1.5647115830332041,0.787638952024281,3.1451667424291374,3.1451667424291374
80,0.9839613968506455,4.871691174805164,74420.25860075155,0.011940345168113708,-2.9044772386550903,0.0012460135390462048,0.0908815898001194,-2.272947281599045,0.005333996401956926,0.037745526060462,0.837745526060462,0.837745526060462,0.4603692749515176,2.7524431299418213,2.7524431299418213
81,0.2284400248900056,-1.1724798008799553,0.0672233574097566,0.8012925265356898,3.4103402122855186,2572.410136783595,0.7735036443918943,3.1880291551351547,1541.8039541353344,0.5875333156436682,1.3875333156436682,1.3875333156436682,0.658144666813314,2.989773600175977,2.989773600175977
82,0.32530853524804115,-0.3975317180156708,0.40037622641361,0.3665513899177313,-0.06758888065814972,0.8558765341447319,0.3855791362002492,0.08463308960199356,1.2151589490404968,0.4620870677754283,1.2620870677754283,1.2620870677754283,0.9835722660645843,3.380286719277501,3.380286719277501
83,0.5736163146793842,1.5889305174350739,38.80882709680046,0.5780227081850171,1.6241816654801369,42.09026552418517,0.7029572641476989,2.623658113181591,420.39555283137946,0.9122688202187419,1.712268820218742,1.712268820218742,0.1501091504469514,2.3801309805363418,2.3801309805363418
84,0.629312589764595,2.0345007181167603,108.26815053666984,0.46501217875629663,0.7200974300503731,5.249252092780278,0.9308122247457504,4.446497797966003,27957.465520736176,0.8608210934326053,1.6608210934326053,1.6608210934326053,0.012350494042038918,2.214820592850447,2.214820592850447
85,0.377034068107605,0.016272544860839844,1.0381797291463188,0.7232063878327608,2.7856511026620865,610.4514120684959,0.24624469317495823,-1.0300424546003342,0.09331630746739673,0.2641583038493991,1.0641583038493991,1.0641583038493991,0.8693780340254307,3.243253640830517,3.243253640830517
86,0.03798187989741564,-2.696144960820675,0.0020130522118335095,0.1633875286206603,-1.6928997710347176,0.020281507337437894,0.6082898164168,1.8663185313344002,73.50527916613997,0.6395895015448332,1.4395895015448332,1.4395895015448332,0.551647212356329,2.8619766548275947,2.8619766548275947
87,0.7818413646891713,3.2547309175133705,1797.7567063220595,0.9062008745968342,4.2496069967746735,17766.70931330453,0.2928571728989482,-0.6571426168084145,0.22022031686653618,0.23628274910151958,1.0362827491015196,1.0362827491015196,0.31491336412727833,2.577896036952734,2.577896036952734
88,0.8325890088453889,3.660712070763111,4578.38247752433,0.3097532093524933,-0.5219743251800537,0.30062540224761014,0.5376602271571755,1.3012818172574043,20.011600175743894,0.3357102610170841,1.1357102610170842,1.1357102610170842,0.689693458378315,3.027632150053978,3.027632150053978
89,0.08098428789526224,-2.352125696837902,0.004445025975007172,0.5054469434544444,1.0435755476355553,11.055427671934616,0.34723332058638334,-0.22213343530893326,0.5996068210618881,0.7897986210882664,1.5897986210882664,1.5897986210882664,0.4264093544334173,2.711691225320101,2.711691225320101
90,0.49034135416150093,0.9227308332920074,8.370103596823865,0.0686525460332632,-2.4507796317338943,0.0035417701082042655,0.9856766238808632,4.8854129910469055,76809.15565622409,0.16436754260212183,0.9643675426021219,0.9643675426021219,0.24460451118648052,2.493525413423777,2.493525413423777
91,0.7347553707659245,2.8780429661273956,755.1669350244214,0.873965417034924,3.9917233362793922,9811.227277488835,0.17610335536301136,-1.5911731570959091,0.025634617575953214,0.7102484861388803,1.5102484861388803,1.5102484861388803,0.8875817805528641,3.265098136663437,3.265098136663437
92,0.5619320869445801,1.4954566955566406,31.29368419903708,0.2316656420007348,-1.1466748639941216,0.07133869097348669,0.44008875358849764,0.5207100287079811,3.316729310379058,0.5000981176272035,1.3000981176272035,1.3000981176272035,0.7753355531021953,3.1304026637226343,3.1304026637226343
93,0.30574269592761993,-0.5540584325790405,0.2792168140949373,0.958518298342824,4.668146386742592,46574.30541160517,0.6324764331802726,2.0598114654421806,114.76552968226218,0.12413475755602121,0.9241347575560213,0.9241347575560213,0.10880362708121538,2.3305643524974586,2.3305643524974586
94,0.15419432241469622,-1.7664454206824303,0.017122003414313483,0.39683119114488363,0.17464952915906906,1.4950286975441212,0.020889069885015488,-2.832887440919876,0.0014693070386841344,0.9995808862149715,1.7995808862149716,1.7995808862149716,0.2829248057678342,2.5395097669214013,2.5395097669214013
95,0.9019570471718907,4.215656377375126,16430.7117744842,0.6708029843866825,2.36642387509346,232.5004913818278,0.8285015728324652,3.6280125826597214,4246.318664762913,0.3755749426782131,1.1755749426782132,1.1755749426782132,0.5851313723251224,2.9021576467901467,2.9021576467901467
96,0.8862015884369612,4.089612707495689,12291.721382215597,0.19881491363048553,-1.4094806909561157,0.038951062524020114,0.7196512585505843,2.7572100684046745,571.7551279680183,0.22393023036420345,1.0239302303642035,1.0239302303642035,0.04643265996128321,2.25571919195354,2.25571919195354
97,0.13772512786090374,-1.89819897711277,0.012641570263950143,0.9874656675383449,4.899725340306759,79382.6038669315,0.41203696746379137,0.29629573971033096,1.9783163473989236,0.6506705489009619,1.450670548900962,1.450670548900962,0.8370043775066733,3.204405253008008,3.204405253008008
98,0.290978672914207,-0.6721706166863441,0.21273031506772924,0.4228097703307867,0.38247816264629364,2.412560220307866,0.8038676362484694,3.430941089987755,2697.3735215446673,0.2761475769802928,1.0761475769802928,1.0761475769802928,0.5232336735352874,2.8278804082423448,2.8278804082423448
99,0.5464245853945613,1.3713966831564903,23.517799482068664,0.6330913798883557,2.064731039106846,116.07295451924786,0.11148198321461678,-2.108144134283066,0.007795713423167542,0.849376562051475,1.649376562051475,1.649376562051475,0.34503636602312326,2.614043639227748,2.614043639227748
100,0.7192439353093505,2.753951482474804,567.481205289957,0.27685575280338526,-0.7851539775729179,0.16400082109979877,0.25473983865231276,-0.962081290781498,0.10912360609203137,0.9243779433891177,1.7243779433891178,1.7243779433891178,0.48853533901274204,2.7862424068152905,2.7862424068152905
101,0.47558126505464315,0.8046501204371452,6.37749490667929,0.5344086159020662,1.2752689272165298,18.848158585818815,0.5643148953095078,1.5145191624760628,32.69784738629914,0.4507626248523593,1.2507626248523593,1.2507626248523593,0.6277818121016026,2.953338174521923,2.953338174521923
